Date,Close,Open,High,Low,Volume,RSI,MACD,MACD Signal,Upper Bollinger Band,Middle Bollinger Band,Lower Bollinger Band,ADX
2002-08-18,26.696590423583984,36.275001525878906,38.0,35.75,811856,,,,,,,
2002-08-25,31.045116424560547,40.25,43.625,39.76250076293945,4841672,,,,,,,
2002-09-01,32.3294792175293,41.26250076293945,45.125,41.25,3762384,,,,,,,
2002-09-08,30.43960952758789,43.25,43.25,41.01250076293945,907472,,,,,,,
2002-09-15,30.081819534301758,40.712501525878906,42.224998474121094,40.63750076293945,338264,,,,,,,
2002-09-22,28.696552276611328,38.32500076293945,39.67499923706055,38.162498474121094,501072,,,,,,,
2002-09-29,28.237838745117188,37.88750076293945,39.0,37.88750076293945,206288,,,,,,,
2002-10-06,27.53142738342285,38.25,38.36249923706055,37.125,258296,,,,,,,
2002-10-13,28.04518699645996,38.474998474121094,38.9375,38.11249923706055,192536,,,,,,,
2002-10-20,28.485546112060547,38.75,39.92499923706055,38.287498474121094,512312,,,,,,,
2002-10-27,26.705785751342773,36.5,37.087501525878906,36.275001525878906,172296,,,,,,,
2002-11-03,27.127777099609375,37.525001525878906,38.150001525878906,36.76250076293945,108792,,,,,,,
2002-11-10,27.3846492767334,37.25,37.73749923706055,37.025001525878906,77664,,,,,,,
2002-11-17,27.834177017211914,37.95000076293945,38.162498474121094,37.5,154144,,,,,,,
2002-11-24,31.072647094726562,41.38750076293945,45.17499923706055,41.38750076293945,1184016,62.480425168495316,,,,,,
2002-12-01,31.41210174560547,42.79999923706055,42.79999923706055,42.79999923706055,0,63.24679448518171,,,,,,
2002-12-08,37.39359664916992,50.5,51.67499923706055,49.63750076293945,1139968,73.51326703464899,,,,,,
2002-12-15,38.595375061035156,53.0,53.67499923706055,52.275001525878906,1112288,75.0228869330887,,,,,,
2002-12-22,39.27426528930664,53.75,54.95000076293945,52.5,2952072,75.85991096794257,,,,,,
2002-12-29,39.64122772216797,55.650001525878906,55.875,53.787498474121094,956984,76.32181403733124,,,39.38300832836949,30.901538467407228,22.420068606444964,
2003-01-05,43.310882568359375,60.0,61.04999923706055,58.5,4198040,80.36737420490468,,,41.55248884374075,31.732253074645996,21.91201730555124,
2003-01-12,40.78800582885742,60.0,60.0,55.26250076293945,1702816,71.34263093099914,,,42.79269844169849,32.21939754486084,21.64609664802319,
2003-01-19,42.21913528442383,58.125,59.0,57.275001525878906,1284144,73.1823177202121,,,44.151238708462145,32.713880348205564,21.27652198794898,
2003-01-26,37.13671112060547,52.625,53.474998474121094,49.88750076293945,1436848,58.75650745495412,,,44.591806051335,33.04873542785644,21.505664804377886,
2003-02-02,35.58628845214844,48.75,50.11249923706055,48.17499923706055,1083040,55.18293387621193,,,44.833381306011454,33.32395887374878,21.814536441486105,
2003-02-09,36.788089752197266,50.13750076293945,51.912498474121094,49.5625,1023440,57.3483901887212,,,45.127199578111025,33.72853574752808,22.32987191694513,
2003-02-16,33.01752853393555,45.63750076293945,47.849998474121094,44.5625,790336,49.2999695686987,,,45.0928354376708,33.967520236968994,22.842205036267192,
